tweet_id,text,place,polarity
1240793578730856449,"Can’t believe this dumbass corona bitch is trying to cancel my birthday🥴 @ Miami, Florida https://t.co/DNLmGPpL8C","Miami, FL",0.0
1240793633546285058,"Corona said “you can run but you can’t hide.” So, I ran and hid. @ Lake Daniel Greenway https://t.co/aEyfft279m","Greensboro, NC",0.0
1240794157494366208,"remember when we could go to museums. Had so much fun seeing this really great show, and especially this Orozco, with @garycruzstudio weeks ago. #VidaAmericana at @whitneymuseum - it’s so good; go see it post-corona… https://t.co/76CdtV8REU","Manhattan, NY",0.45
1240794298238537729,Floating Corona virus process. Swipe for the results.. #draw #drawing #sketching #dontstealmyshit #tattoo #tattooing #ink #inkjunkies #inkdoneright #dfwtattoos #dallastattooshops #rockwalltattooshops… https://t.co/FPQ9lONZMx,"Rockwall, TX",0.0
1241208732979212289,"This is how you get over Corona boredom. “Indoor Happy Gilmore Swings” 😂⛳️ Never a dull moment with my man Coop! jessicalynnsharrock @ Roanoke, Texas https://t.co/Y7tnwBxi2Z","Roanoke, TX",0.4911458333333334
1241208755578118146,"~ Wake me up when Corona ends ~
Meh. Mom is paranoid. So, she doesn't  take me out for walks. I'm restricted to the confines of our home. Okay, the lawn too. But a pupper has to play! 
.
So, till this pandemic is… https://t.co/KvU68r1Ty7","Pithoragarh, India",0.625
1241209205618544640,"My open letter to the CEO and Managers. 

#Manager #ceo #Management #corona #Employee @ Delhi https://t.co/HLJDOu73Nm","New Delhi, India",0.0
1241209532199682049,"Covid 19 protective measures from WHO.
Stay safe everyone.
.
.
#who #covid19 #corona #coronavirus #worldhealthorganization @ Delhi, India https://t.co/Cw38BIaEtc","New Delhi, India",0.5
1241209757924347904,Dear Travels !! If you got stuck in Sri Lanka due to corona virus and your helpless without accommodation and food !! We can provide you free accommodation for maximum 4 people with food and essentials needs for… https://t.co/77QXjmUhUA,Sri Lanka,0.10234375
1241209869086179331,"3-Ply Disposable Face Mask 
According the global continuous to spread Corona Virus,  please take good care yourself and your family.
Wishes you and your family all the best and healthy forever.

We're producing… https://t.co/ThWDWVgSnf","Los Angeles, CA",0.55
1241210200037699584,"Not defeated. 4:13 🙏🏽💪🏾🦈🦅💯❤#25 #30comingup #40ismygoal #lmadeachallenge @ Corona Hills, Corona https://t.co/rZH4WobH9P","Corona, CA",0.0
1241210407185985537,"First half of the madness...full video at https://t.co/W9MAhkOrQk #corona @ Los Angeles, California https://t.co/d6xUSGECAy","Los Angeles, CA",0.04166666666666667
1241210998964416512,"3-Ply Disposable Face Mask 
According the global continuous to spread Corona Virus,  please take good care yourself and your family.
Wishes you and your family all the best and healthy forever.

We're producing 3-Ply… https://t.co/OnDZX58LLe","Los Angeles, CA",0.55
1241212497874436096,"Had a blast in Vegas! I’m glad I was able to do something before #corona I can’t wait till next year Fam. @ Las Vegas, Nevada https://t.co/ZRENcbqjqy","Las Vegas, NV",0.3333333333333333
1241212687444365312,If you survived growing up in the St. John’s in the 90’s you can survive the Corona Virus Pandemic 💪🏿 #flashbackfriday @ St Johns Apartment https://t.co/piDNv7o9zy,"Richmond, CA",0.0
1241213428095746048,"The Options: Takeout or Delivery #corona #coronavirus #covid_19 #localbusiness #supportsmallbusiness #local #history #pandemic (small biz shown: americanwaymarket - thank you for filling my belly) @ Chandler, Arizona https://t.co/r4GZdzdXRQ","Chandler, AZ",-0.125
1241213662460809217,#MoJo #-MobileJournalism in the time of #corona . MoJo actually is a good way to practice social distancing as well. #StopCorona #Journalism #TVReporter #Mumbai #NDTV @ Chhatrapati… https://t.co/2FxwHLS6nt,"Mumbai, India",0.36666666666666653
1241213867964989442,I know what https://t.co/BWtyelhiQP and https://t.co/7mDaYgtpvu model @TashaReign is doing during #corona #quarantine see it’s not all bad join https://t.co/7XYu9zaqmB and subscribe to Tasha at https://t.co/BAOIIJLZVw she is making awesome content! My… https://t.co/mlb6u6reJo,"Los Angeles, CA",0.15000000000000008
1241213896201043968,"Corona virus update‼ 
The number of infected people who are living in Guam keeps increasing daily. Let's all practice safety procedures such as social distancing. Wearing masks alone doesn't prevent you from getting… https://t.co/JFT6KXsQS0","Dededo, GU",0.011111111111111113
1241214016980221955,"If anyone needs me, I’ll be heading to 7-11 for as much Haagen Dasz(?) ice cream as I can carry in between Infinty War and Endgame. #corona #isolation #icecream #beachbody #toronto #711 #yyz @ Toronto, Ontario https://t.co/nGrjHp0C2o","Toronto, Ontario",0.2
1241215652481970179,"Our Governor has spoken! Do comply!

#lifeoverbusiness #corona #coro #covid_19 #plague @ QUAD T Events Center https://t.co/yaLl7pjgpg","Lagos, Nigeria",-0.1
1241216691281035265,"Shake off the Corona Virus blues and join me tonight for some sexy Drum &amp; Bass business! Kick off times below 👀 #TheBriskSelection #Quarantine #Special #DrumandBass #DNB #DJSet #LiveStream 🤘 @ Brisbane, Queensland,… https://t.co/z96HpfGYw2","Brisbane, Queensland",0.22321428571428573
1241217218127462402,"Keeping My Drip And Vibe Going An Not Letting This Damn Corona Stress Me Da Fuck Out Or Stop Me From Being Who I Know How To Be Best, Which is Being Myself At All Time No Matter What. 
I Refuse To Let it Do So. 
Ya… https://t.co/hnmhYt6QsP","Miami, FL",0.3
1241217218190303232,"A tribute to my wife and crew..

There's no greater hero then medical team, they put other safety first above theirs..

#wisheswords #corona #coronavirus #fightcoronavirus #covid19 #medic #medicteam #stopcoronavírus… https://t.co/W8OAPsAMhP","Cibinong, Indonesia",-0.025
1241217561674514432,#quarantine #corona #covid_19 so I will drink Some light liquor at home tonight.  Tomorrow dark liquor. @ Ashford Estates https://t.co/KA5V9Cxju3,"New York, USA",0.125
1241217954378928128,"the year was 2020...
•
made a lil video for the homie store unlimitedtshirts as he transitions to focus online due to his store closing cause #corona #covid_19 you’ll be able to find all the hoodies in this video… https://t.co/iVb9PRr1fL","Huntington Park, CA",0.1875
1241218112797708288,Stay safe at home gais. Corona is a real thang 🚨🩸. #stayhome @ Seberang Jaya https://t.co/faF8Ry0oOO,"Mukim 6, Pulau Pinang",0.35
1241218656098553862,"“Instant noodle 101”
Stay safe and obey the rule Malaysian
.
.
.
#canon #canonasia #canonphotography #videography #videographer #handheld @ Corona Inn https://t.co/PeDQU4MEWh","Kuala Lumpur City, Kuala Lumpur Federal Territory",0.25
1241218727028408320,"#biggbodykaos the #kyberbully #expose #donaldtrump #corona #virus @ Houston, Texas https://t.co/yhU43qTFfS","Houston, TX",0.0
1241219313564033024,"Happy Birthday Brother hope  you have all the tacos,  corona beers and happy miles ! MikeandMike.Solution  cumming soon! @ Millvale, Pennsylvania https://t.co/9bmzEA9Dvq","Millvale, PA",0.9
1241219357960699904,"Once hijyen, sonra studyoda muzik / Decontamination before making music in studio.

#coronaturkiye #coronavirüsü #corona #covid19 #covidー19 #covid #covıd19 #decontamination #dezenfekte #dezenfektan #turkiye #türkiye… https://t.co/gMD7dgJDVF","İstanbul, Türkiye",0.0
1241219360032731136,"Just doing my part. #woke #newhampshire #doingthemost #psa #quarantine #rip #corona #tomorrowisanewday #orisit #gohome @visitnh #actuallypleasedont @ Exeter, New Hampshire https://t.co/09cWa6HgnE","Exeter, NH",0.13636363636363635
1241220055079231489,Imagine waking up and your neighbor is blasting “Corona Virus - Cardi B” through out the neighborhood. 😩😂 ••• #TAG A DJ THAT WOULD DO THIS!! 😅😩🤔 #coronamemes #coronavirusmemes #therona #rona #cardibmemes… https://t.co/i3pbLIQmS0,"Florida, USA",0.0
1241221824375140352,https://t.co/YAwBSEkxg3. (@ Atlantic + Broadway in CA) https://t.co/cq3WGnzLbI,"Long Beach, CA",0.0
1241222026431512576,At Home but when Mother Cow ask for fulfilling her hunger need to come out to feed her. Hope world will be safe that is the payer from her. #Corona #sarvebhavantusukhinah #BeatHome ##JanCurfew @ Maharaja Sawai… https://t.co/q2Ag38xA97,"Sanganer, India",0.18333333333333332
1241222588761767938,"Just a few bottles in the collection.  Sadia's Libations presents:The Corona Prohibition Tour 2020. Starring 
The Baby Maker- Strawberry Henny
Quarantine- Blue passionfruit margarita with moonshine
&amp; The Ghost of… https://t.co/s31j3DGjxB","Baltimore, MD",-0.1
1241223728073236482,"paul.ille Our kids came up with a plan to make us dinner...our daughter....

'mom, since tonight is you and dad's date night, and you might have wanted to go out, and now because of the corona virus you can't we have… https://t.co/mpEXkPEDR8","Woodland Park, NJ",0.0
1241225044036108288,"Tonight’s dinner is a yummy bacon, Swiss cheese, green onion quiche. Cooking makes everything better. #cookingtherapy #corona #stayhealthy @ Ventura, California https://t.co/V53vVdzrbw","Ventura, CA",0.15
1241225152597286912,"I stay at work for ready stok.. .
You stay home for 🇮🇩
.
.
#hotsun #Indonesiabisa #corona #virus #covid_19 @ LOTTE Grosir Makassar https://t.co/QvXiu2euV9","Tamalate, Indonesia",0.2
1241225794141159424,Follow the safety Rules and prevent to corona (Covid-19) @ Parvat Patiya Modern Township https://t.co/277lave2c8,"Surat, India",0.2
1241226438243569664,"Gulu main market is one place that scares so many people when it comes to preventive measure against the Deadly corona  virus!!!
#preventionisbetterthancure 
#coronavirüsü 
#washhandsplease 
#uganda🇺🇬 @ Gulu, Uganda https://t.co/srM8xZg1Lp","Gulu, Uganda",0.09201388888888888
1241227758610591744,"Even Dr Fauci can't take his bs no more 😂😂😂😂😂
#corona 
#wtf
#hedone @ Times Square, New York City https://t.co/2xtOi1rGZE","Manhattan, NY",-0.20454545454545456
1241227983995564033,"""...stay safe,stay at home lads and fuck corona virus covid-19🤝✊🍻..."" #adidastrefoilmalaysia #hbhub #trickl #curva1312 #partisanupstart #terraceculture #steeltoeclothingmalaysia @ Shah Alam, Malaysia https://t.co/yWU319Vzlf","Petaling Jaya, Selangor",-0.4
1241228451924840448,"#covid-19 #duxduce #corona #beer vs  #virus @ Queens, New York https://t.co/bzUyIcmskA","Queens, NY",0.13636363636363635
1241228874006040577,In case you need a break from corona memes and conspiracy theories here's me fuckin around on my #loopstation. I guess I’ll call this “I just need time” or wateva I’m honestly just superior stoned tryna vibe ya dig… https://t.co/csYC97IGxw,"Pine Lake Park, NJ",0.6499999999999999
1241229119175536641,"Y’all ready for that #coronaVirusCheck ?? 💵 🦠 prunesbetrippin *
*
*
*
*
*
*
*
*
*
#covid #quarantine #porn #musicVideo #coronaVirus #corona #comedy #meme #funny #fun #rona @ Quarantine https://t.co/LOMyiy1WNb","Montpelier, VT",0.25
1241231066171445248,"Italian newspaper’s obituary section grows ten-fold: Rome: With Italy becoming the worst-hit nation by the coronavirus outbreak after epicentre China, a local newspaper in the country’s most-affected northern region… https://t.co/xTy30QTz86 #Featured #NEWS #World #corona #italy","Brampton, Ontario",0.15
1241231115630850048,"Here's a little beauty to remind us that it's Spring, not Corona season. F#@* the virus! @ Raleigh, North Carolina https://t.co/F4hNcFAolZ","Raleigh, NC",-0.234375
1241231573472677888,"Time has come for Reincarnation.

.
.
.
.
.
#corona
#reincarnation
#selfless
#selfmotivation 
#selfcare @ Home Sweet Home https://t.co/7hrgu1YW0j","Panvel, India",0.35
1241231661125206016,"Another one from my brother laffdoctors  
#tundednut #nickiminaj #drake #davido #wizkid #igboliciousbabe #nkolinwansukka #brodashaggi #crazeclown #cardib #uni #unnblog #cubana #corona #coronavirusmemes😂😂😂 @ Minna… https://t.co/7iscnCPi8h","Niger, Nigeria",0.0
1241231856395313153,"Virtual birthday party. Amazing! 🎉 🎂 🎊 
Thank u! 

#party #onlineparty #zoomparty #olds #newschool #corona @ Los Angeles, California https://t.co/A2XptOoCk6","Los Angeles, CA",0.9375
1241232671046500353,"I know corona virus cannot breach my immunity, but I'm staying at home cuz I don't want put others life in danger.  Lots of things to do at home.. #stayathome #staysafe #gocoronago @ Nakraunda, Uttarakhand, India https://t.co/kAVUT994kx","Dehradun, India",0.0
1241232923841314819,"Analysis on the precautionary steps by different provincial governments of Pakistan regarding Corona Virus!
#CMSindh #Sindh #Punjab #MuradAliShah #PakistanFightsCorona #PTI #COVID19 #Pakistan #PMImranKhan  https://t.co/aYYTtk1JL0","Melbourne, Victoria",0.0
1241234146468511746,"Radio City salutes all the Corona fighters be it Doctors, Nurses, Police Officials, Airport Security, Government Officials who are working tirelessly to keep everyone safe &amp; healthy.

Join in at 5 pm this Sunday to… https://t.co/rMBUKnsFGt","Kanpur, India",0.5
1241234354233315328,"Lets fight #corona virus together, avoid gatherings, practice self isolation, regularly wash your hands with soap and water or using alcohol-based hand rub reduces chances of contamination. Until we eliminate the… https://t.co/2xKgMkoPUu","Matabeleland North, Zimbabwe",0.0
1241234404023943169,"#જનતા કરફયુ
#selfisolation 
#gocorona 
#corona
#coronavirus
#covid_19 
#novelcoronavirus
#myfirstinstagramvideo @ Surat Textile Directory https://t.co/D5o4Ro2OVQ","Surat, India",0.0
1241234641568309249,"Lets fight #corona virus together, avoid gatherings, practice self isolation, regularly wash your hands with soap and water or using alcohol-based hand rub reduces chances of contamination. Until we eliminate the… https://t.co/fd4OlEfZXn","Matabeleland North, Zimbabwe",0.0
1241235375269404672,"I truly applaud the choice of beer, not for flavor but the visual: Ironic Corona for the win. #covid19 #corona @ Pacifica, California https://t.co/AE15SlO2Hi","Pacifica, CA",0.3333333333333333
1241235989898702848,"CORONA UPDATE - GOVERNMENT VOWS TO PAY 80% OF WAGES FOR STAFF UNABLE TO WORK UP TO £2,500 A MONTH
 
It is understood that this will apply to firms that have already laid off workers as long as they are brought back… https://t.co/qv9Yr6h4CB","Fareham, England",-0.18333333333333332
1241236236842356736,THE-WAR against Corona!!  #jantacurfew #22march #indiafightscorona #covıd19 #amitabhbachchan #corona @ Krishna Apra Gardens https://t.co/c2AL4VYwEE,"Ghaziabad, India",0.0
1241236454526922757,"This Corona Virus Battle is for the Lord o, no how wey we one do am.. 😏 @ Federal Medical Centre, Umuahia, Abia State, Nigeria https://t.co/9qokQJAD9F","Umuahia, Nigeria",0.0
1241236638363238400,"Together Let's Keep India Strong !!! Stay Safe !!!
#SWASTIC Communications 
#FightCorona #FightCovid19
#CPPLUS #SafeSociety #ChildCare #Corona #standtogther #personalsafety

 #UparWalaSabDekhRahaHai… https://t.co/U1cI6Fcezp","Godhra, India",0.9114583333333331
1241237577560186880,"Day 1
#NosugarANDmeatChallenge till #corona goes away  #casspernyovest #coronasymptoms @ Pretoria, South Africa https://t.co/BV0j8YtE4e","Pretoria, South Africa",0.0
1241237940283432960,"Designed By:- The Rohit Sharma
.
👉Friends Please Keep Supporting and Sharing.
      👉Please Take Seriously.
.
#therohitsharmapdt #corona #coronamemes #coronavirusitalianews #coronavirusmemes😂😂😂 #coronavirus… https://t.co/aFyUMZu4OU","Aligarh, India",-0.041666666666666664
1241238068536975360,"Stay safe and healthy! #minneapolisreggaelegends #spring #bunny #reggae #minnesota #minneapolis #covid_19 #mask #corona @ Minneapolis, Minnesota https://t.co/3ypfIjBDWS","Minneapolis, MN",0.5625
1241238544842133504,"[3/21, 8:38 AM] MyGov Corona Helpdesk: Namaste 🙏
This is the Government of India's Coronavirus (COVID-19) Helpdesk to create awareness and help you and your family stay safe. 

For any emergency 👇 
📞 Helpline:… https://t.co/IlfZj5qDCD","Hamirpur, India",0.5
1241242250673369089,"Stay safe out there my friends. Hang in there! Prayers and this shall pass.
#igdaily #igers #instagram #instagood
#coronavirus #ig #la #losangeles #socal #living #sippinainteasy #pier #corona #covid #sealbeach… https://t.co/plMTS0sz5F","Seal Beach, CA",0.625
1241242371234332673,"#Irony

Yo, this going to be a Summer Blockbuster, for sure!!!

#HardworkDedication #VictoryMMA #Organization #Corona #Quarantine #COVID19 #ScreenPlay #SummeraBlockBuster  

***Checkout Victory MMA. Beginners to… https://t.co/afGpJewhff","Colorado Springs, CO",0.9765625
1241242559319588864,"Check me out!!

Link is in the bio!

#youtube

.

.

.

.

.

.

.

.

.

#kiddkenn #benji #corona #armytanks #jesusu #wshh #funny #lol #funnymemes #funnymeme #complex #2dopeboys #hiphopdx #allhiphop #sohh #hnhh… https://t.co/X80yGe67gj","Los Angeles, CA",0.25
1241243228411760642,"New video on my vlog channel. Look up “CHURRO Life” on youtube 🙂 FaceTime with some lovely people. 🤣 

#corona #quarantine #prank #familyprank #pranks #jokes #joke #youtube #love #like #follow #share #subscribe… https://t.co/s2ZDfvBTZE","Los Angeles, CA",0.3787878787878787
1241243889790595073,"Been a while i showed you guys my paintings here!
Happy birthday to this beautiful lady!
#painting #digitalart #digitalpainting #portrait #photoshop #photoshopart #corona #covid_19 #happiness #comissionedart #ile_ife… https://t.co/JVaIY5obaC","Nassarawa, Nigeria",0.8333333333333334
1241244783865139200,"💪🏻RISK ASSESSMENT FORM BEFORE HOSPITAL VISIT FOR COVID-19 INFECTION: https://t.co/ejxFWcZGZ2 
🇹🇭🇺🇸🇨🇳
#covid19 #thailand #helppreventthespreadofcoronavirus @ rPod Coworking Space https://t.co/uqpj5USPET","Amphoe Bang Lamung, Chon Buri Province",0.0
1241245837054939136,"Corona virus can't stop the reservation of my client for his condoinium unit across ayala mall cebu.
It Will be finish within 12 months.
Php15,000/mo. Only.
20,000 reservation fee.
He is a frontliner in states  (OFW)… https://t.co/GBzOUmoq77","Cebu City, Central Visayas",0.0
1241245949403504642,"Corona Krazy (at @7Eleven in Chicago, IL) https://t.co/GvOsZTgoL3","Chicago, IL",0.0
1241246638187909120,"🚩 RISK ASSESSMENT FORM BEFORE HOSPITAL VISIT FOR COVID-19 INFECTION: https://t.co/XlvUJJxXBd 
🇹🇭🇺🇸🇨🇳
#covid19 #thailand #helppreventthespreadofcoronavirus @ rPod Coworking Space https://t.co/yWo0IDXdLF","Amphoe Bang Lamung, Chon Buri Province",0.0
1241247271959887872,"Before Vs After picture.. Just dropped my new Corona free ab workout, that you can do in quarantine to get some defined abs!
.
Search FelisFella on YouTube or LINK in BIO, SUBSCRIBE  for more! 
Stay indoors, stay… https://t.co/z4hcbPdIbm","New Delhi, India",0.4204545454545454
1241247318554357765,"The Obese population is more prone to diseases like Corona Virus due to weakened  immune response.  Bariatric Surgery plays a very important role in fighting obesity and thus increasing our immunity, at this hour of… https://t.co/PwAsxrJGCv","Mumbai, India",0.2983333333333333
1241247724164370433,"Missing acche din before Corona days😤
.
.
.
.
.
.
.
#jantacurfew #goodtimes #acchedin #goa #vacations #throwback #covid_19 #corona #fashion #mensfashion #menstyle #likeforlikes #likeforfollow #instadaily… https://t.co/mIDCOjSRQY","Jharkhand, India",-0.2
1241247882189176833,"Stay Alone, Stay Safe

#socialdistancing #corona
#covid_19 #aburoad #adventure
#travelling #traveldiaries #desaturated #quarantine #homequarantine #traveller #rajasthantourism #rajasthan #contrast #highlights… https://t.co/dyhlsm8ndj","Abu Road, India",0.5
1241248237551575040,"Hello COMPOST WARRIORS! 
Hello SPRING 2020!

Here's a lil update on our Composting In the Time of Corona saga.

Current circumstances call on us all to do our part to reduce the risk of spreading or contracting the… https://t.co/g3xd02kS8Q","Los Angeles, CA",0.0
1241249260554735616,Things to keep you occupied when #sociallydistant #fatherandson #corona #theabhyuday @ Greater Noida https://t.co/bbGnKm1C97,"Noida, India",0.5
1241249304196591622,"Protection is always needed. ;) 
And a little bit Gaming also 😂
.
.
#covid_19 #corona #pandemic #awareness #msigaming #xombied #gamersofinstagram #gamerconnect #work #joblife… https://t.co/xUAJ0bV9tU","Kolkata, India",0.03125
1241250204646588424,"Unite against Corona
#fightcorona #fightcoronavirus💪 #fightcovid19 #fightcoronavirustogether 

#MADWithAZ - Make A Difference With Ayaz Zanzeria
#TheJanzRocks - Rock Life Before Life Rocks You @ Zanzeria Family… https://t.co/QOxraN9oa6","Bengaluru South, India",0.0
1241250661603426305,"STAY SAFE-“Corona 2”- #coronavirusart 
#artcollector #modernpainting 
#contemporaryart  #denver #photofoxenlightapp #arte #artiste #abstracture #abstractogram #collage #digitalart #digitalpainting #digitalcollageart… https://t.co/2MnEr3La3f","Denver, CO",0.5
1241251500023832576,Corona @ Samner https://t.co/U2PRr910by,"Maharashtra, India",0.0
1241252313366327296,GOOD NEWS FOR CORONA VIRUS @ Eko Hotel Vi https://t.co/5Ay7byUXxZ,"Sangotedo, Nigeria",0.7
1241252930239565824,".
Hello Neighbor PLATINUM 
NO.109
.
.
.
.
.
.
.
.
{#girls} {#cute} {#summer} {#blur} {#sun} {#happy} {#fun} {#dog} {#hair} {#beach} {#coronavirus} {#corona} {#fashion} {#friends} {#smile} {#follow4follow}… https://t.co/6G9AWMT7Ld","Al Madinah Al Munawwarah, Kingdom of Saudi Arabia",0.475
1241253926025994241,"Our TSM editor timvasquez caught the Corona’s so tonight’s SEASON PREMIERE of TSM “LIVE SHOW” S3 ep1 has been delayed till TOMORROW
.
SEASON 3 ep1  Line up:
.
Interview: tinyavenger72

Interview: rickithedude

Music:… https://t.co/G9luYS5o9F","Phoenix, AZ",0.13636363636363635
1241254841353199616,"#breakthechain of #corona 

Be at home and do whatever you want at home but don't go out and follow Indian government instructions... @ Pune, Maharashtra https://t.co/hFHo2UaAyZ","Pune, India",0.0
1241255530766761985,"The News Is the News and the Dance Goes on Forever.
•
•
•
#köln #kölnmülhein #cologne #news #nachrichten #zeitung #zeitungsverkauf #zeitungsständer #kölscheecken #coronalament #corona #coronavirus #covid_19… https://t.co/ei7lyvpnVo","Cologne, Germany",0.0
1241255859012825088,"Dry season is here, not summer according to PAGASA.
Hello tag-tuyot! 😁
Obviously a throwback post, coz Corona. @ Boracay https://t.co/WdVkGApTwn","Malay, Western Visayas",-0.041666666666666664
1241255931830308865,"Star date 042020
Captain's Log
Coronavirus Outbreak
Mandatory Containment

Day 1

#corona #virus #viral #coronavirus #music #musically #guitarist #guitar #arthurgonzales #knaggsguitars #sinisterguitarpicks… https://t.co/ZYPRmHFB9g","Odessa, TX",0.0
1241256774877024257,"Stay home, Stay safe, Stay happy!

#corona #covid_19 #curfew #care #hopefoundationindia @ India https://t.co/m0QQZ4S1Rl","Maharashtra, India",0.75
1241257221725532160,"Time to let love lead 
The world 🌎 needs it 
Let music speak &amp; comfort your hearts I believe these is a lot more than just entertainment 
But healing 
#2020goals #love #music #corona #coronavirusitalianews… https://t.co/2kiFkdLk1r","Lusaka, Zambia",0.5
1241257283004358656,"Keep all your egos aside follow our honourable prime minister's suggestion on 22Mar2020 to protect nation from this #mahamari #corona it's for our safety 🙏🏻
#covid19 #stayhome to #staysafe
Don't get blindfold with… https://t.co/tOGwzdMS9q","New Delhi, India",0.0
1241257333826768896,"No worries, stay safe at home and let us deliver food at your doorstep. Together we can fight #coronavirus 

#homedelivery #goodfood #staysafe #wedeliverfood #sachdevas #loveforfood #foodlovers #fooddelivery #corona… https://t.co/8hSmatrKSp","New Delhi, India",0.5
1241257915719303168,"Junky looking man seen dancing to #nairamarley song in the middle of the road in Epe amid #covid_19 pressure..

#oja 
#viralvideos 
#tundeednut 
#instablog9ja 
#videooftheday 
#saturday 
#ojatiburst💉🚬💯 
#corona… https://t.co/kffnuquznw","Epe, Nigeria",0.0
1241259892167622656,"SOCIAL DISTANCING - FOR NOW AVOID CLOSE CONTACT WITH PEOPLE FROM OTHER HOUSEHOLDS. If you have to, stay at a safe 1.5m(5ft) distance.
📷
#covid_19 #socialdistancing #corona #aerialphotography #aerial #droneshot… https://t.co/sHuITlHYNq","Dubai, United Arab Emirates",0.1361111111111111
1241260042030120960,"SOCIAL DISTANCING - FOR NOW AVOID CLOSE CONTACT WITH PEOPLE FROM OTHER HOUSEHOLDS. If you have to, stay at a safe 1.5m(5ft) distance.
📷
#covid_19 #socialdistancing #corona #aerialphotography #aerial #droneshot… https://t.co/YAciux2Aaf","Dubai, United Arab Emirates",0.1361111111111111
1241260110153990146,"Corona time
Watercolor &amp; black ink on paper
#watercoloronpaper #blackink #coronavirus #collector #artcollector #youngcollectors #interiordesigner #designer #contemporayart #artintelaviv #lemonframegallery @ Tel… https://t.co/ML2sLuIWB6",Israel,-0.16666666666666666
1241260954354167809,"A good safety culture is built over time.
Stay safe during this crucial period of Corona Outbreak.

#lataar #letsgoforlataar #corona #covid19 #stoprumours #safety @ Surat, Gujarat https://t.co/1bf7bqdp7b","Surat, India",0.4
1241261175846952960,Keepin’ our distance for a 15k easy run and strides... Last night it rained all night ☔️ and as we started to run it stopped. And the sun came out- This is a reminder that this Corona virus will pass and the sun will… https://t.co/HuItF7fJe1,Israel,0.21666666666666667
1241261712147238912,Let's isolate and eradicate the Corona threat with social distancing. Our actions not only affect us but also our family and friends. Join the nation in the #Jantacurfew this Sunday by staying home and staying safe.… https://t.co/cwFL7BWF19,"Rajendra Nagar, India",0.17777777777777778
1241261892498345984,"Brands should use this lock down time in creating that Little Bit Extra for their product or service.
#business #corona #workfromhome #growbusiness #differentperspective #differentiationstrategy @ R-Mall Thane https://t.co/XLJFrmDbxq","Thane, India",-0.11435185185185184
1241263067612184576,Self Isolation has never been so important!! Never knew social distancing would be so critical in this extremely social world. Never knew to stop corona you will have to corona (in bangla… https://t.co/Hz4dR76kJL,"Gurgaon, India",0.17291666666666666
1241263500476813313,"When u r at home because of corona and u have a two year old kid #covid_19 @ Gandhi Nagar, India https://t.co/4chbvpFq7z","Jammu, Jammu And Kashmir, India",0.1
1241265148083474432,"Let's all break the chain with Janata Curfew on tomorrow. Watch this video of Dr. Rishika its_all_about_being_passionate 
.
.
.
.
.
#corona #coronavirusitalianews #coronaindia #healthyindia #safeindia… https://t.co/uoBcSx52bw","Bengaluru, India",0.0
1241265997442625537,@narendramodi @nsaina We pledge that we'll strictly follow Janta Curfew this Sunday from 7am to 9pm so that we strengthen India’s fight against the Corona Virus.This will bring us together n we'll stand strong as a… https://t.co/I4TbUTW9I4,"Mumbai, India",0.4333333333333333
1241266041289871360,"Spread on Clothes or Daily Touching points it will Shield you from Corona until 12 hours..Dm for Order now👍🏻
On 9173830819

#PreventNotPanic
#staysafe 
#covid_19 
#WishYouWellth 

#alphasqaud025 @ Ahmedabad, India https://t.co/D1uNIPI6cY","Ahmadabad City, India",0.25
1241266679365152768,"Hottest new toy right now 🔥 🔥 🔥 .
.
.
LEGO of my 🧻 .
.
.
Get it 😁.
.
.
This how y’all look.
.
.
#hotnewtoys #corona #coronavirusmemes😂😂😂 #legominifigures #toystagram #coronaviruspandemic @ Texas https://t.co/Ghqrcqwaf7","Texas, USA",0.21103896103896105
1241266998396555267,"Lets Get Together And Fight For It...
MISSION TO STOP CORONA VIRUS....
STAY AT HOME...STAY CLEAN...STAY SAFE....
Governement Is Giving Precious Time To All Of Us To Spend Time With Our Families...So Please Follow It… https://t.co/Nv2LVSXOZD","Maharashtra, India",0.5
1241267745066487808,"Back from the vineyard....corona or not the farm needs care @ Cape Town, Western Province, South Africa https://t.co/tnZgKDugQG","Cape Town, South Africa",0.0
1241268878606577664,"NEW MODEL ARRIVING SOON ON MAY 2020 (IF CORONA VIRUS WON'T BE THE MAJOR PROBLEM).

HEAVY KNITTED JACQUARD FABRIC (300gsm).it's More Durable than the other and also  in Same Price.

STAY SAFE AND HIT THE  LIKE AND… https://t.co/5tiRMDAtKi","Nairobi, Kenya",0.12483766233766233
1241269013600178177,"⚠️ WAKE UP CALL TO ALL CITIZENS ⚠️

POSSIBLE REASONS WHY “Corona Virus”
Is SPARING CHILDREN? #growyouthfully
#worldisours #unsTOPable #r35pect 

It’s Plant Base Stem Cell • The Miracle Peptide 
#teatechnology… https://t.co/2WaLlXlojz","Manila City, National Capital Region",-0.4
1241271167102488576,"Every Frustrated young Indian be like 😭🤣🤣🤣, but please be safe ,we will soon get out of this situation, and Acha laga toh please share karona.  
#coronavirus #corona #karuna #coronastopkarona #itscoronatime… https://t.co/sHO0zal4jE","Pune, India",-0.033333333333333326
1241271790435028992,"Burgs and footy eatrascal nrl #eatlocal #supportlocal #eatrascal skyelh7 #corona @ Newcastle, New South Wales https://t.co/rbBbhQAHR6","Newcastle, New South Wales",0.13636363636363635
